settlement_date,settlement_period,price_gbp_per_mwh
2025-11-24,36,92.38
2025-11-24,37,92.76
2025-11-24,38,95.15
2025-11-24,39,88.16
2025-11-24,40,83.71
2025-11-24,41,89.35
2025-11-24,42,87.13
2025-11-24,43,81.62
2025-11-24,44,82.22
2025-11-24,45,79.08
2025-11-24,46,72.42
2025-11-24,47,68.89
2025-11-24,48,69.49
2025-11-25,1,67.39
2025-11-25,2,66.65
2025-11-25,3,69.85
2025-11-25,4,68.77
2025-11-25,5,67.37
2025-11-25,6,68.33
2025-11-25,7,68.22
2025-11-25,8,67.63
2025-11-25,9,68.64
2025-11-25,10,67.56
2025-11-25,11,65.12
2025-11-25,12,64.48
2025-11-25,13,71.09
2025-11-25,14,68.5
2025-11-25,15,76.49
2025-11-25,16,77.6
2025-11-25,17,77.84
2025-11-25,18,82.01
2025-11-25,19,81.5
2025-11-25,20,79.09
2025-11-25,21,77.0
2025-11-25,22,76.84
2025-11-25,23,74.57
2025-11-25,24,74.43
2025-11-25,25,74.5
2025-11-25,26,78.95
2025-11-25,27,93.75
2025-11-25,28,92.75
2025-11-25,29,96.27
2025-11-25,30,106.94
2025-11-25,31,134.18
2025-11-25,32,146.72
2025-11-25,33,147.34
2025-11-25,34,155.32
2025-11-25,35,158.8
2025-11-25,36,159.36
2025-11-25,37,152.0
2025-11-25,38,143.68
2025-11-25,39,116.6
2025-11-25,40,116.56
2025-11-25,41,108.82
2025-11-25,42,103.13
2025-11-25,43,90.97
2025-11-25,44,88.55
2025-11-25,45,87.56
2025-11-25,46,83.03
2025-11-25,47,76.0
2025-11-25,48,74.58
2025-11-26,1,74.6
2025-11-26,2,76.24
2025-11-26,3,79.14
2025-11-26,4,77.75
2025-11-26,5,73.45
2025-11-26,6,76.34
2025-11-26,7,77.98
2025-11-26,8,74.87
2025-11-26,9,72.76
2025-11-26,10,73.21
2025-11-26,11,85.71
2025-11-26,12,84.31
2025-11-26,13,84.95
2025-11-26,14,80.58
2025-11-26,15,95.22
2025-11-26,16,106.94
2025-11-26,17,119.37
2025-11-26,18,122.45
2025-11-26,19,108.91
2025-11-26,20,98.3
2025-11-26,21,98.35
2025-11-26,22,88.21
2025-11-26,23,75.44
2025-11-26,24,75.49
2025-11-26,25,79.05
2025-11-26,26,78.41
2025-11-26,27,81.57
2025-11-26,28,76.36
2025-11-26,29,77.69
2025-11-26,30,78.95
2025-11-26,31,85.34
2025-11-26,32,92.93
2025-11-26,33,101.1
2025-11-26,34,105.68
2025-11-26,35,116.86
2025-11-26,36,114.09
2025-11-26,37,108.73
2025-11-26,38,106.53
2025-11-26,39,86.29
2025-11-26,40,85.02
2025-11-26,41,76.1
2025-11-26,42,77.66
2025-11-26,43,77.98
2025-11-26,44,75.9
2025-11-26,45,75.27
2025-11-26,46,72.49
2025-11-26,47,64.95
2025-11-26,48,59.27
2025-11-27,1,61.71
2025-11-27,2,62.84
2025-11-27,3,56.91
2025-11-27,4,56.13
2025-11-27,5,58.42
2025-11-27,6,55.17
2025-11-27,7,47.51
2025-11-27,8,47.27
2025-11-27,9,62.4
2025-11-27,10,63.22
2025-11-27,11,64.41
2025-11-27,12,71.3
2025-11-27,13,72.47
2025-11-27,14,79.7
2025-11-27,15,81.22
2025-11-27,16,91.08
2025-11-27,17,87.33
2025-11-27,18,87.72
2025-11-27,19,84.39
2025-11-27,20,79.42
2025-11-27,21,79.71
2025-11-27,22,72.44
2025-11-27,23,61.43
2025-11-27,24,59.0
2025-11-27,25,61.67
2025-11-27,26,60.81
2025-11-27,27,57.34
2025-11-27,28,48.19
2025-11-27,29,52.16
2025-11-27,30,55.95
2025-11-27,31,67.08
2025-11-27,32,67.27
2025-11-27,33,74.16
2025-11-27,34,78.17
2025-11-27,35,76.61
2025-11-27,36,77.81
2025-11-27,37,77.91
2025-11-27,38,74.71
2025-11-27,39,74.3
2025-11-27,40,70.07
2025-11-27,41,64.12
2025-11-27,42,60.57
2025-11-27,43,71.66
2025-11-27,44,64.92
2025-11-27,45,67.84
2025-11-27,46,50.61
2025-11-27,47,45.34
2025-11-27,48,44.4
2025-11-28,1,49.56
2025-11-28,2,60.7
2025-11-28,3,58.04
2025-11-28,4,54.86
2025-11-28,5,58.6
2025-11-28,6,56.71
2025-11-28,7,58.91
2025-11-28,8,57.5
2025-11-28,9,61.14
2025-11-28,10,64.47
2025-11-28,11,64.29
2025-11-28,12,70.77
2025-11-28,13,68.12
2025-11-28,14,87.06
2025-11-28,15,80.06
2025-11-28,16,89.73
2025-11-28,17,80.99
2025-11-28,18,85.43
2025-11-28,19,89.1
2025-11-28,20,86.22
2025-11-28,21,86.7
2025-11-28,22,78.01
2025-11-28,23,83.09
2025-11-28,24,72.2
2025-11-28,25,73.88
2025-11-28,26,78.45
2025-11-28,27,76.01
2025-11-28,28,74.42
2025-11-28,29,78.39
2025-11-28,30,79.32
2025-11-28,31,81.21
2025-11-28,32,86.59
2025-11-28,33,88.54
2025-11-28,34,90.14
2025-11-28,35,94.15
2025-11-28,36,95.18
2025-11-28,37,95.76
2025-11-28,38,94.23
2025-11-28,39,90.02
2025-11-28,40,84.69
2025-11-28,41,88.53
2025-11-28,42,87.25
2025-11-28,43,84.22
2025-11-28,44,80.2
2025-11-28,45,79.8
2025-11-28,46,75.21
2025-11-28,47,63.38
2025-11-28,48,67.53
2025-11-29,1,72.0
2025-11-29,2,76.52
2025-11-29,3,73.3
2025-11-29,4,73.53
2025-11-29,5,72.74
2025-11-29,6,73.31
2025-11-29,7,66.37
2025-11-29,8,38.67
2025-11-29,9,36.48
2025-11-29,10,33.2
2025-11-29,11,42.47
2025-11-29,12,39.39
2025-11-29,13,44.35
2025-11-29,14,40.75
2025-11-29,15,59.48
2025-11-29,16,60.3
2025-11-29,17,64.62
2025-11-29,18,66.04
2025-11-29,19,61.85
2025-11-29,20,60.39
2025-11-29,21,63.34
2025-11-29,22,62.57
2025-11-29,23,66.5
2025-11-29,24,67.93
2025-11-29,25,67.99
2025-11-29,26,67.44
2025-11-29,27,66.69
2025-11-29,28,63.99
2025-11-29,29,63.9
2025-11-29,30,63.51
2025-11-29,31,67.82
2025-11-29,32,68.59
2025-11-29,33,78.72
2025-11-29,34,78.2
2025-11-29,35,75.67
2025-11-29,36,74.69
2025-11-29,37,72.22
2025-11-29,38,73.93
2025-11-29,39,78.64
2025-11-29,40,77.62
2025-11-29,41,72.35
2025-11-29,42,68.59
2025-11-29,43,74.41
2025-11-29,44,69.65
2025-11-29,45,72.01
2025-11-29,46,64.78
2025-11-29,47,64.93
2025-11-29,48,60.84
2025-11-30,1,66.42
2025-11-30,2,69.46
2025-11-30,3,67.49
2025-11-30,4,69.37
2025-11-30,5,65.14
2025-11-30,6,63.85
2025-11-30,7,63.5
2025-11-30,8,60.59
2025-11-30,9,60.31
2025-11-30,10,57.39
2025-11-30,11,43.19
2025-11-30,12,40.45
2025-11-30,13,41.95
2025-11-30,14,53.36
2025-11-30,15,56.55
2025-11-30,16,66.89
2025-11-30,17,67.35
2025-11-30,18,71.18
2025-11-30,19,68.1
2025-11-30,20,69.75
2025-11-30,21,67.17
2025-11-30,22,61.82
2025-11-30,23,63.22
2025-11-30,24,60.62
2025-11-30,25,61.69
2025-11-30,26,61.83
2025-11-30,27,66.74
2025-11-30,28,66.03
2025-11-30,29,75.72
2025-11-30,30,76.79
2025-11-30,31,81.41
2025-11-30,32,90.79
2025-11-30,33,95.87
2025-11-30,34,97.94
2025-11-30,35,101.53
2025-11-30,36,102.05
2025-11-30,37,96.16
2025-11-30,38,87.96
2025-11-30,39,83.54
2025-11-30,40,77.0
2025-11-30,41,75.01
2025-11-30,42,71.99
2025-11-30,43,69.07
2025-11-30,44,69.36
2025-11-30,45,62.77
2025-11-30,46,42.8
2025-11-30,47,32.76
2025-11-30,48,22.77
2025-12-01,1,41.55
2025-12-01,2,47.45
2025-12-01,3,52.4
2025-12-01,4,48.53
2025-12-01,5,49.3
2025-12-01,6,47.09
2025-12-01,7,51.65
2025-12-01,8,51.68
2025-12-01,9,50.64
2025-12-01,10,51.63
2025-12-01,11,56.6
2025-12-01,12,68.66
2025-12-01,13,71.5
2025-12-01,14,74.93
2025-12-01,15,81.71
2025-12-01,16,88.46
2025-12-01,17,81.49
2025-12-01,18,86.73
2025-12-01,19,81.59
2025-12-01,20,84.1
2025-12-01,21,78.12
2025-12-01,22,78.51
2025-12-01,23,79.38
2025-12-01,24,76.15
2025-12-01,25,80.48
2025-12-01,26,80.0
2025-12-01,27,77.71
2025-12-01,28,77.94
2025-12-01,29,82.05
2025-12-01,30,83.19
2025-12-01,31,85.16
2025-12-01,32,87.03
2025-12-01,33,87.14
2025-12-01,34,87.89
2025-12-01,35,88.55
2025-12-01,36,87.09
2025-12-01,37,82.19
2025-12-01,38,83.58
2025-12-01,39,83.71
2025-12-01,40,80.64
2025-12-01,41,81.18
2025-12-01,42,78.1
2025-12-01,43,77.67
2025-12-01,44,79.05
2025-12-01,45,82.32
2025-12-01,46,71.76
2025-12-01,47,74.06
2025-12-01,48,68.13
2025-12-02,1,68.23
2025-12-02,2,65.77
2025-12-02,3,63.65
2025-12-02,4,61.89
2025-12-02,5,64.2
2025-12-02,6,63.88
2025-12-02,7,64.25
2025-12-02,8,60.63
2025-12-02,9,60.35
2025-12-02,10,55.22
2025-12-02,11,62.69
2025-12-02,12,66.24
2025-12-02,13,72.65
2025-12-02,14,70.29
2025-12-02,15,80.48
2025-12-02,16,86.46
2025-12-02,17,84.8
2025-12-02,18,85.37
2025-12-02,19,84.22
2025-12-02,20,76.08
2025-12-02,21,78.39
2025-12-02,22,73.66
2025-12-02,23,73.71
2025-12-02,24,73.14
2025-12-02,25,76.82
2025-12-02,26,80.38
2025-12-02,27,84.2
2025-12-02,28,84.73
2025-12-02,29,87.67
2025-12-02,30,87.41
2025-12-02,31,106.87
2025-12-02,32,112.85
2025-12-02,33,122.77
2025-12-02,34,122.39
2025-12-02,35,121.99
2025-12-02,36,121.22
2025-12-02,37,121.51
2025-12-02,38,121.6
2025-12-02,39,106.33
2025-12-02,40,104.41
2025-12-02,41,97.35
2025-12-02,42,92.65
2025-12-02,43,90.02
2025-12-02,44,84.25
2025-12-02,45,83.24
2025-12-02,46,81.69
2025-12-02,47,72.56
2025-12-02,48,75.55
2025-12-03,1,74.88
2025-12-03,2,79.81
2025-12-03,3,78.66
2025-12-03,4,80.15
2025-12-03,5,81.62
2025-12-03,6,81.86
2025-12-03,7,82.17
2025-12-03,8,79.61
2025-12-03,9,75.6
2025-12-03,10,77.87
2025-12-03,11,83.16
2025-12-03,12,76.73
2025-12-03,13,90.38
2025-12-03,14,91.6
2025-12-03,15,102.33
2025-12-03,16,105.2
2025-12-03,17,106.99
2025-12-03,18,105.15
2025-12-03,19,98.01
2025-12-03,20,92.11
2025-12-03,21,90.97
2025-12-03,22,86.41
2025-12-03,23,82.45
2025-12-03,24,83.83
2025-12-03,25,74.51
2025-12-03,26,76.03
2025-12-03,27,76.47
2025-12-03,28,79.5
2025-12-03,29,83.45
2025-12-03,30,89.5
2025-12-03,31,101.5
2025-12-03,32,106.59
2025-12-03,33,106.49
2025-12-03,34,115.59
2025-12-03,35,115.6
2025-12-03,36,114.2
2025-12-03,37,115.16
2025-12-03,38,110.28
2025-12-03,39,93.02
2025-12-03,40,87.13
2025-12-03,41,85.36
2025-12-03,42,85.13
2025-12-03,43,78.84
2025-12-03,44,80.12
2025-12-03,45,79.15
2025-12-03,46,76.76
2025-12-03,47,82.16
2025-12-03,48,83.94
2025-12-04,1,79.77
2025-12-04,2,83.9
2025-12-04,3,83.32
2025-12-04,4,79.89
2025-12-04,5,81.61
2025-12-04,6,79.64
2025-12-04,7,78.25
2025-12-04,8,75.72
2025-12-04,9,73.66
2025-12-04,10,70.49
2025-12-04,11,68.07
2025-12-04,12,67.91
2025-12-04,13,75.6
2025-12-04,14,74.0
2025-12-04,15,70.37
2025-12-04,16,71.38
2025-12-04,17,71.49
2025-12-04,18,73.54
2025-12-04,19,72.84
2025-12-04,20,74.85
2025-12-04,21,73.08
2025-12-04,22,73.87
2025-12-04,23,74.87
2025-12-04,24,75.48
2025-12-04,25,74.18
2025-12-04,26,71.66
2025-12-04,27,72.49
2025-12-04,28,72.4
2025-12-04,29,76.52
2025-12-04,30,77.73
2025-12-04,31,84.71
2025-12-04,32,86.65
2025-12-04,33,80.49
2025-12-04,34,84.53
2025-12-04,35,85.85
2025-12-04,36,88.11
2025-12-04,37,88.06
2025-12-04,38,91.69
2025-12-04,39,89.91
2025-12-04,40,87.2
2025-12-04,41,89.26
2025-12-04,42,87.41
2025-12-04,43,88.16
2025-12-04,44,79.3
2025-12-04,45,78.29
2025-12-04,46,75.71
2025-12-04,47,75.1
2025-12-04,48,69.62
2025-12-05,1,70.75
2025-12-05,2,73.77
2025-12-05,3,72.46
2025-12-05,4,70.84
2025-12-05,5,69.25
2025-12-05,6,68.42
2025-12-05,7,67.37
2025-12-05,8,66.5
2025-12-05,9,66.12
2025-12-05,10,65.18
2025-12-05,11,66.29
2025-12-05,12,57.53
2025-12-05,13,74.5
2025-12-05,14,83.04
2025-12-05,15,102.32
2025-12-05,16,111.08
2025-12-05,17,109.21
2025-12-05,18,107.36
2025-12-05,19,91.81
2025-12-05,20,80.97
2025-12-05,21,77.32
2025-12-05,22,70.2
2025-12-05,23,73.49
2025-12-05,24,70.44
2025-12-05,25,71.16
2025-12-05,26,75.84
2025-12-05,27,73.32
2025-12-05,28,72.5
2025-12-05,29,66.85
2025-12-05,30,64.77
2025-12-05,31,69.4
2025-12-05,32,70.94
2025-12-05,33,73.22
2025-12-05,34,76.21
2025-12-05,35,76.52
2025-12-05,36,77.3
2025-12-05,37,75.24
2025-12-05,38,74.65
2025-12-05,39,76.73
2025-12-05,40,77.81
2025-12-05,41,76.33
2025-12-05,42,75.32
2025-12-05,43,78.42
2025-12-05,44,72.32
2025-12-05,45,73.19
2025-12-05,46,66.47
2025-12-05,47,60.7
2025-12-05,48,62.07
2025-12-06,1,60.18
2025-12-06,2,65.74
2025-12-06,3,68.35
2025-12-06,4,67.02
2025-12-06,5,64.15
2025-12-06,6,66.18
2025-12-06,7,66.63
2025-12-06,8,64.68
2025-12-06,9,65.68
2025-12-06,10,63.34
2025-12-06,11,61.9
2025-12-06,12,62.43
2025-12-06,13,59.89
2025-12-06,14,62.78
2025-12-06,15,69.15
2025-12-06,16,71.91
2025-12-06,17,65.76
2025-12-06,18,70.48
2025-12-06,19,69.0
2025-12-06,20,73.78
2025-12-06,21,76.26
2025-12-06,22,75.06
2025-12-06,23,71.73
2025-12-06,24,70.37
2025-12-06,25,73.57
2025-12-06,26,74.08
2025-12-06,27,74.44
2025-12-06,28,73.15
2025-12-06,29,75.0
2025-12-06,30,76.93
2025-12-06,31,83.45
2025-12-06,32,86.3
2025-12-06,33,80.01
2025-12-06,34,83.58
2025-12-06,35,87.48
2025-12-06,36,86.03
2025-12-06,37,87.07
2025-12-06,38,87.13
2025-12-06,39,81.11
2025-12-06,40,75.68
2025-12-06,41,76.32
2025-12-06,42,74.2
2025-12-06,43,71.44
2025-12-06,44,71.98
2025-12-06,45,74.08
2025-12-06,46,66.34
2025-12-06,47,62.21
2025-12-06,48,62.41
2025-12-07,1,65.04
2025-12-07,2,66.77
2025-12-07,3,67.38
2025-12-07,4,63.22
2025-12-07,5,63.78
2025-12-07,6,63.19
2025-12-07,7,68.46
2025-12-07,8,69.41
2025-12-07,9,69.28
2025-12-07,10,69.6
2025-12-07,11,69.9
2025-12-07,12,70.94
2025-12-07,13,71.77
2025-12-07,14,72.02
2025-12-07,15,78.16
2025-12-07,16,73.41
2025-12-07,17,81.11
2025-12-07,18,92.12
2025-12-07,19,83.54
2025-12-07,20,89.18
2025-12-07,21,87.4
2025-12-07,22,87.84
2025-12-07,23,87.26
2025-12-07,24,88.42
2025-12-07,25,88.08
2025-12-07,26,84.56
2025-12-07,27,83.02
2025-12-07,28,79.86
2025-12-07,29,80.65
2025-12-07,30,76.34
2025-12-07,31,73.72
2025-12-07,32,74.48
2025-12-07,33,79.22
2025-12-07,34,82.68
2025-12-07,35,81.68
2025-12-07,36,80.19
2025-12-07,37,75.69
2025-12-07,38,77.2
2025-12-07,39,71.13
2025-12-07,40,64.33
2025-12-07,41,63.35
2025-12-07,42,56.76
2025-12-07,43,38.56
2025-12-07,44,28.44
2025-12-07,45,25.23
2025-12-07,46,18.09
2025-12-07,47,19.72
2025-12-07,48,13.09
2025-12-08,1,17.21
2025-12-08,2,22.14
2025-12-08,3,25.36
2025-12-08,4,24.36
2025-12-08,5,27.68
2025-12-08,6,30.13
2025-12-08,7,30.62
2025-12-08,8,30.58
2025-12-08,9,30.64
2025-12-08,10,26.23
2025-12-08,11,39.12
2025-12-08,12,45.08
2025-12-08,13,56.33
2025-12-08,14,72.28
2025-12-08,15,83.69
2025-12-08,16,88.72
2025-12-08,17,89.75
2025-12-08,18,89.59
2025-12-08,19,89.47
2025-12-08,20,86.97
2025-12-08,21,82.74
2025-12-08,22,74.55
2025-12-08,23,70.63
2025-12-08,24,72.92
2025-12-08,25,72.39
2025-12-08,26,73.93
2025-12-08,27,76.39
2025-12-08,28,73.26
2025-12-08,29,76.36
2025-12-08,30,78.28
2025-12-08,31,79.32
2025-12-08,32,87.4
2025-12-08,33,84.9
2025-12-08,34,86.64
2025-12-08,35,90.73
2025-12-08,36,85.63
2025-12-08,37,83.86
2025-12-08,38,81.68
2025-12-08,39,76.76
2025-12-08,40,87.48
2025-12-08,41,82.96
2025-12-08,42,78.41
2025-12-08,43,72.7
2025-12-08,44,72.12
2025-12-08,45,77.2
2025-12-08,46,70.63
2025-12-08,47,71.57
2025-12-08,48,63.29
2025-12-09,1,63.64
2025-12-09,2,61.26
2025-12-09,3,59.75
2025-12-09,4,52.51
2025-12-09,5,53.92
2025-12-09,6,51.22
2025-12-09,7,54.61
2025-12-09,8,49.67
2025-12-09,9,53.32
2025-12-09,10,46.8
2025-12-09,11,40.32
2025-12-09,12,45.3
2025-12-09,13,51.74
2025-12-09,14,59.07
2025-12-09,15,75.18
2025-12-09,16,82.32
2025-12-09,17,85.12
2025-12-09,18,86.96
2025-12-09,19,87.84
2025-12-09,20,88.25
2025-12-09,21,85.96
2025-12-09,22,85.87
2025-12-09,23,83.74
2025-12-09,24,82.09
2025-12-09,25,82.85
2025-12-09,26,83.17
2025-12-09,27,84.13
2025-12-09,28,83.32
2025-12-09,29,86.14
2025-12-09,30,86.15
2025-12-09,31,87.89
2025-12-09,32,91.56
2025-12-09,33,89.81
2025-12-09,34,93.83
2025-12-09,35,88.89
2025-12-09,36,88.65
2025-12-09,37,88.73
2025-12-09,38,86.95
2025-12-09,39,79.68
2025-12-09,40,77.03
2025-12-09,41,73.94
2025-12-09,42,62.72
2025-12-09,43,60.97
2025-12-09,44,31.71
2025-12-09,45,35.8
2025-12-09,46,24.87
2025-12-09,47,15.77
2025-12-09,48,12.87
2025-12-10,1,10.88
2025-12-10,2,10.99
2025-12-10,3,10.46
2025-12-10,4,8.42
2025-12-10,5,9.35
2025-12-10,6,8.35
2025-12-10,7,9.59
2025-12-10,8,8.32
2025-12-10,9,14.77
2025-12-10,10,19.07
2025-12-10,11,26.29
2025-12-10,12,44.2
2025-12-10,13,59.36
2025-12-10,14,73.34
2025-12-10,15,77.55
2025-12-10,16,83.49
2025-12-10,17,80.33
2025-12-10,18,80.65
2025-12-10,19,78.47
2025-12-10,20,72.56
2025-12-10,21,74.19
2025-12-10,22,69.21
2025-12-10,23,62.17
2025-12-10,24,58.97
2025-12-10,25,65.81
2025-12-10,26,60.41
2025-12-10,27,56.19
2025-12-10,28,62.18
2025-12-10,29,64.07
2025-12-10,30,67.98
2025-12-10,31,59.38
2025-12-10,32,73.11
2025-12-10,33,77.87
2025-12-10,34,84.85
2025-12-10,35,88.46
2025-12-10,36,89.55
2025-12-10,37,82.33
2025-12-10,38,76.9
2025-12-10,39,75.87
2025-12-10,40,72.95
2025-12-10,41,75.84
2025-12-10,42,68.79
2025-12-10,43,71.67
2025-12-10,44,61.28
2025-12-10,45,68.62
2025-12-10,46,56.62
2025-12-10,47,57.52
2025-12-10,48,43.06
2025-12-11,1,43.34
2025-12-11,2,49.71
2025-12-11,3,49.0
2025-12-11,4,48.5
2025-12-11,5,48.14
2025-12-11,6,46.83
2025-12-11,7,42.86
2025-12-11,8,41.03
2025-12-11,9,47.34
2025-12-11,10,43.52
2025-12-11,11,46.14
2025-12-11,12,41.36
2025-12-11,13,49.47
2025-12-11,14,63.3
2025-12-11,15,66.02
2025-12-11,16,74.28
2025-12-11,17,74.68
2025-12-11,18,77.5
2025-12-11,19,69.34
2025-12-11,20,70.65
2025-12-11,21,72.04
2025-12-11,22,72.5
2025-12-11,23,75.24
2025-12-11,24,76.59
2025-12-11,25,72.47
2025-12-11,26,72.33
2025-12-11,27,71.99
2025-12-11,28,73.74
2025-12-11,29,73.81
2025-12-11,30,72.43
2025-12-11,31,82.3
2025-12-11,32,85.36
2025-12-11,33,82.97
2025-12-11,34,84.67
2025-12-11,35,85.87
2025-12-11,36,86.35
2025-12-11,37,85.21
2025-12-11,38,81.86
2025-12-11,39,74.36
2025-12-11,40,69.37
2025-12-11,41,72.36
2025-12-11,42,73.32
2025-12-11,43,70.43
2025-12-11,44,67.17
2025-12-11,45,68.65
2025-12-11,46,64.39
2025-12-11,47,63.84
2025-12-11,48,67.7
2025-12-12,1,63.79
2025-12-12,2,69.39
2025-12-12,3,70.3
2025-12-12,4,69.97
2025-12-12,5,68.0
2025-12-12,6,68.03
2025-12-12,7,65.62
2025-12-12,8,68.31
2025-12-12,9,66.12
2025-12-12,10,63.7
2025-12-12,11,70.32
2025-12-12,12,60.98
2025-12-12,13,80.81
2025-12-12,14,83.19
2025-12-12,15,96.44
2025-12-12,16,101.52
2025-12-12,17,96.79
2025-12-12,18,98.95
2025-12-12,19,97.33
2025-12-12,20,96.07
2025-12-12,21,88.21
2025-12-12,22,81.97
2025-12-12,23,77.43
2025-12-12,24,81.79
2025-12-12,25,80.31
2025-12-12,26,80.53
2025-12-12,27,83.79
2025-12-12,28,87.65
2025-12-12,29,82.71
2025-12-12,30,83.55
2025-12-12,31,91.41
2025-12-12,32,97.03
2025-12-12,33,85.68
2025-12-12,34,95.54
2025-12-12,35,96.06
2025-12-12,36,91.96
2025-12-12,37,91.26
2025-12-12,38,88.63
2025-12-12,39,80.39
2025-12-12,40,79.33
2025-12-12,41,76.0
2025-12-12,42,74.86
2025-12-12,43,78.95
2025-12-12,44,76.09
2025-12-12,45,76.57
2025-12-12,46,74.62
2025-12-12,47,70.61
2025-12-12,48,74.66
2025-12-13,1,78.8
2025-12-13,2,79.13
2025-12-13,3,78.58
2025-12-13,4,74.52
2025-12-13,5,72.08
2025-12-13,6,68.65
2025-12-13,7,72.89
2025-12-13,8,70.9
2025-12-13,9,62.21
2025-12-13,10,66.11
2025-12-13,11,70.06
2025-12-13,12,70.01
2025-12-13,13,70.3
2025-12-13,14,70.74
2025-12-13,15,76.44
2025-12-13,16,86.13
2025-12-13,17,87.31
2025-12-13,18,89.18
2025-12-13,19,89.73
2025-12-13,20,86.43
2025-12-13,21,87.94
2025-12-13,22,80.99
2025-12-13,23,77.73
2025-12-13,24,76.31
2025-12-13,25,76.43
2025-12-13,26,72.09
2025-12-13,27,70.75
2025-12-13,28,72.06
2025-12-13,29,75.6
2025-12-13,30,77.42
2025-12-13,31,82.58
2025-12-13,32,85.59
2025-12-13,33,85.69
2025-12-13,34,86.18
2025-12-13,35,85.62
2025-12-13,36,85.17
2025-12-13,37,85.18
2025-12-13,38,83.42
2025-12-13,39,78.66
2025-12-13,40,75.53
2025-12-13,41,75.05
2025-12-13,42,73.81
2025-12-13,43,75.14
2025-12-13,44,73.59
2025-12-13,45,72.53
2025-12-13,46,73.57
2025-12-13,47,26.7
2025-12-13,48,20.29
2025-12-14,1,18.58
2025-12-14,2,19.85
2025-12-14,3,20.73
2025-12-14,4,22.0
2025-12-14,5,29.67
2025-12-14,6,30.74
2025-12-14,7,16.48
2025-12-14,8,10.87
2025-12-14,9,14.26
2025-12-14,10,11.5
2025-12-14,11,14.56
2025-12-14,12,18.81
2025-12-14,13,22.15
2025-12-14,14,30.33
2025-12-14,15,41.53
2025-12-14,16,52.51
2025-12-14,17,51.4
2025-12-14,18,66.89
2025-12-14,19,62.27
2025-12-14,20,69.77
2025-12-14,21,59.67
2025-12-14,22,51.05
2025-12-14,23,44.23
2025-12-14,24,40.97
2025-12-14,25,51.28
2025-12-14,26,50.25
2025-12-14,27,53.99
2025-12-14,28,52.95
2025-12-14,29,56.04
2025-12-14,30,56.85
2025-12-14,31,62.08
2025-12-14,32,69.22
2025-12-14,33,71.5
2025-12-14,34,77.52
2025-12-14,35,79.72
2025-12-14,36,81.5
2025-12-14,37,81.51
2025-12-14,38,76.39
2025-12-14,39,74.46
2025-12-14,40,68.4
2025-12-14,41,67.64
2025-12-14,42,57.38
2025-12-14,43,67.64
2025-12-14,44,56.44
2025-12-14,45,61.22
2025-12-14,46,64.24
2025-12-14,47,66.32
2025-12-14,48,65.33
2025-12-15,1,66.46
2025-12-15,2,70.72
2025-12-15,3,64.06
2025-12-15,4,64.41
2025-12-15,5,60.72
2025-12-15,6,59.74
2025-12-15,7,57.78
2025-12-15,8,54.83
2025-12-15,9,61.83
2025-12-15,10,59.57
2025-12-15,11,71.82
2025-12-15,12,66.81
2025-12-15,13,76.43
2025-12-15,14,71.79
2025-12-15,15,85.15
2025-12-15,16,89.44
2025-12-15,17,84.77
2025-12-15,18,87.46
2025-12-15,19,79.11
2025-12-15,20,80.57
2025-12-15,21,82.06
2025-12-15,22,78.73
2025-12-15,23,77.89
2025-12-15,24,77.45
2025-12-15,25,79.28
2025-12-15,26,80.84
2025-12-15,27,81.13
2025-12-15,28,82.99
2025-12-15,29,88.97
2025-12-15,30,91.0
2025-12-15,31,98.72
2025-12-15,32,100.71
2025-12-15,33,97.1
2025-12-15,34,102.75
2025-12-15,35,104.36
2025-12-15,36,107.12
2025-12-15,37,107.04
2025-12-15,38,103.16
2025-12-15,39,84.15
2025-12-15,40,79.86
2025-12-15,41,80.98
2025-12-15,42,77.96
2025-12-15,43,78.16
2025-12-15,44,77.42
2025-12-15,45,75.44
2025-12-15,46,75.12
2025-12-15,47,80.43
2025-12-15,48,82.82
2025-12-16,1,79.78
2025-12-16,2,85.29
2025-12-16,3,86.2
2025-12-16,4,83.77
2025-12-16,5,82.13
2025-12-16,6,87.05
2025-12-16,7,86.48
2025-12-16,8,81.41
2025-12-16,9,81.08
2025-12-16,10,81.1
2025-12-16,11,84.17
2025-12-16,12,79.54
2025-12-16,13,85.34
2025-12-16,14,84.09
2025-12-16,15,91.42
2025-12-16,16,99.66
2025-12-16,17,91.69
2025-12-16,18,96.42
2025-12-16,19,95.85
2025-12-16,20,90.0
2025-12-16,21,89.52
2025-12-16,22,82.3
2025-12-16,23,78.36
2025-12-16,24,76.95
2025-12-16,25,78.04
2025-12-16,26,77.77
2025-12-16,27,78.09
2025-12-16,28,78.02
2025-12-16,29,79.5
2025-12-16,30,81.89
2025-12-16,31,88.71
2025-12-16,32,95.0
2025-12-16,33,93.32
2025-12-16,34,99.63
2025-12-16,35,105.96
2025-12-16,36,109.74
2025-12-16,37,105.76
2025-12-16,38,107.14
2025-12-16,39,106.51
2025-12-16,40,98.45
2025-12-16,41,95.64
2025-12-16,42,91.91
2025-12-16,43,90.73
2025-12-16,44,82.74
2025-12-16,45,78.48
2025-12-16,46,78.59
2025-12-16,47,72.81
2025-12-16,48,75.93
2025-12-17,1,77.25
2025-12-17,2,77.78
2025-12-17,3,74.63
2025-12-17,4,69.15
2025-12-17,5,68.06
2025-12-17,6,67.83
